occurrenceID,measurementType,measurementValue
IYS2020-Legacy-AJ-Bongo-1-80,sex,F
IYS2020-Legacy-AJ-Bongo-1-80,abundance,6.73684210526316
IYS2020-Legacy-AJ-Bongo-1-81,lifeStage,C6
IYS2020-Legacy-AJ-Bongo-1-81,sex,M
IYS2020-Legacy-AJ-Bongo-1-81,abundance,1.68421052631579
IYS2020-Legacy-AJ-Bongo-1-82,lifeStage,larval colony
IYS2020-Legacy-AJ-Bongo-1-82,sex,NA
IYS2020-Legacy-AJ-Bongo-1-82,abundance,0.842105263157895
IYS2020-Legacy-AJ-Bongo-1-83,lifeStage,NA
IYS2020-Legacy-AJ-Bongo-1-83,sex,NA
IYS2020-Legacy-AJ-Bongo-1-83,abundance,0.131578947368421
IYS2020-Legacy-AJ-Bongo-1-84,lifeStage,NA
IYS2020-Legacy-AJ-Bongo-1-84,sex,NA
IYS2020-Legacy-AJ-Bongo-1-84,abundance,0.184210526315789
IYS2020-Legacy-AJ-Bongo-1-85,lifeStage,NA
IYS2020-Legacy-AJ-Bongo-1-85,sex,NA
IYS2020-Legacy-AJ-Bongo-1-85,abundance,0.184210526315789
IYS2020-Legacy-AJ-Bongo-1-86,lifeStage,trochophore
IYS2020-Legacy-AJ-Bongo-1-86,sex,NA
IYS2020-Legacy-AJ-Bongo-1-86,abundance,1.68421052631579
IYS2020-Legacy-AK-Bongo-1-1,lifeStage,NA
IYS2020-Legacy-AK-Bongo-1-1,sex,NA
IYS2020-Legacy-AK-Bongo-1-1,abundance,0.0687285223367698
IYS2020-Legacy-AK-Bongo-1-2,lifeStage,NA
IYS2020-Legacy-AK-Bongo-1-2,sex,NA
IYS2020-Legacy-AK-Bongo-1-2,abundance,0.790378006872852
IYS2020-Legacy-AK-Bongo-1-3,lifeStage,C1
IYS2020-Legacy-AK-Bongo-1-3,sex,NA
IYS2020-Legacy-AK-Bongo-1-3,abundance,19.7938144329897
IYS2020-Legacy-AK-Bongo-1-4,lifeStage,C2
IYS2020-Legacy-AK-Bongo-1-4,sex,NA
IYS2020-Legacy-AK-Bongo-1-4,abundance,10.9965635738832
IYS2020-Legacy-AK-Bongo-1-5,lifeStage,C6
IYS2020-Legacy-AK-Bongo-1-5,sex,F
IYS2020-Legacy-AK-Bongo-1-5,abundance,2.19931271477663
IYS2020-Legacy-AK-Bongo-1-6,lifeStage,juvenile
IYS2020-Legacy-AK-Bongo-1-6,sex,NA
IYS2020-Legacy-AK-Bongo-1-6,abundance,2.19931271477663
IYS2020-Legacy-AK-Bongo-1-7,lifeStage,C6
IYS2020-Legacy-AK-Bongo-1-7,sex,F
IYS2020-Legacy-AK-Bongo-1-7,abundance,10.9965635738832
IYS2020-Legacy-AK-Bongo-1-8,lifeStage,C5
IYS2020-Legacy-AK-Bongo-1-8,sex,NA
IYS2020-Legacy-AK-Bongo-1-8,abundance,2.19931271477663
IYS2020-Legacy-AK-Bongo-1-9,lifeStage,nauplius
IYS2020-Legacy-AK-Bongo-1-9,sex,NA
IYS2020-Legacy-AK-Bongo-1-9,abundance,114.364261168385
IYS2020-Legacy-AK-Bongo-1-10,lifeStage,C6
IYS2020-Legacy-AK-Bongo-1-10,sex,F
IYS2020-Legacy-AK-Bongo-1-10,abundance,2.19931271477663
IYS2020-Legacy-AK-Bongo-1-11,lifeStage,C4
IYS2020-Legacy-AK-Bongo-1-11,sex,NA
IYS2020-Legacy-AK-Bongo-1-11,abundance,6.5979381443299
IYS2020-Legacy-AK-Bongo-1-12,lifeStage,C5
IYS2020-Legacy-AK-Bongo-1-12,sex,NA
IYS2020-Legacy-AK-Bongo-1-12,abundance,26.3917525773196
IYS2020-Legacy-AK-Bongo-1-13,lifeStage,C6
IYS2020-Legacy-AK-Bongo-1-13,sex,F
IYS2020-Legacy-AK-Bongo-1-13,abundance,26.3917525773196
IYS2020-Legacy-AK-Bongo-1-14,lifeStage,C6
IYS2020-Legacy-AK-Bongo-1-14,sex,M
IYS2020-Legacy-AK-Bongo-1-14,abundance,6.5979381443299
IYS2020-Legacy-AK-Bongo-1-15,lifeStage,NA
IYS2020-Legacy-AK-Bongo-1-15,sex,NA
IYS2020-Legacy-AK-Bongo-1-15,abundance,0.0343642611683849
IYS2020-Legacy-AK-Bongo-1-16,lifeStage,NA
IYS2020-Legacy-AK-Bongo-1-16,sex,NA
IYS2020-Legacy-AK-Bongo-1-16,abundance,15.3951890034364
IYS2020-Legacy-AK-Bongo-1-17,lifeStage,NA
IYS2020-Legacy-AK-Bongo-1-17,sex,NA
IYS2020-Legacy-AK-Bongo-1-17,abundance,1.40893470790378
IYS2020-Legacy-AK-Bongo-1-18,lifeStage,NA
IYS2020-Legacy-AK-Bongo-1-18,sex,NA
IYS2020-Legacy-AK-Bongo-1-18,abundance,0.412371134020619
IYS2020-Legacy-AK-Bongo-1-19,lifeStage,C5
IYS2020-Legacy-AK-Bongo-1-19,sex,F
IYS2020-Legacy-AK-Bongo-1-19,abundance,0.343642611683849
IYS2020-Legacy-AK-Bongo-1-20,lifeStage,C6
IYS2020-Legacy-AK-Bongo-1-20,sex,F
IYS2020-Legacy-AK-Bongo-1-20,abundance,7.35395189003436
IYS2020-Legacy-AK-Bongo-1-21,lifeStage,C6
IYS2020-Legacy-AK-Bongo-1-21,sex,M
IYS2020-Legacy-AK-Bongo-1-21,abundance,0.103092783505155
IYS2020-Legacy-AK-Bongo-1-22,lifeStage,C1
IYS2020-Legacy-AK-Bongo-1-22,sex,NA
IYS2020-Legacy-AK-Bongo-1-22,abundance,8.79725085910653
IYS2020-Legacy-AK-Bongo-1-23,lifeStage,C2
IYS2020-Legacy-AK-Bongo-1-23,sex,NA
IYS2020-Legacy-AK-Bongo-1-23,abundance,2.19931271477663
IYS2020-Legacy-AK-Bongo-1-24,lifeStage,NA
IYS2020-Legacy-AK-Bongo-1-24,sex,NA
IYS2020-Legacy-AK-Bongo-1-24,abundance,6.01374570446735
IYS2020-Legacy-AK-Bongo-1-25,lifeStage,NA
IYS2020-Legacy-AK-Bongo-1-25,sex,NA
IYS2020-Legacy-AK-Bongo-1-25,abundance,4.29553264604811
IYS2020-Legacy-AK-Bongo-1-26,lifeStage,NA
IYS2020-Legacy-AK-Bongo-1-26,sex,NA
IYS2020-Legacy-AK-Bongo-1-26,abundance,0.0687285223367698
IYS2020-Legacy-AK-Bongo-1-27,lifeStage,furcillia
IYS2020-Legacy-AK-Bongo-1-27,sex,NA
IYS2020-Legacy-AK-Bongo-1-27,abundance,4.39862542955326
IYS2020-Legacy-AK-Bongo-1-28,lifeStage,calyptopsis
IYS2020-Legacy-AK-Bongo-1-28,sex,NA
IYS2020-Legacy-AK-Bongo-1-28,abundance,19.7938144329897
IYS2020-Legacy-AK-Bongo-1-29,lifeStage,egg
IYS2020-Legacy-AK-Bongo-1-29,sex,NA
IYS2020-Legacy-AK-Bongo-1-29,abundance,15.3951890034364
IYS2020-Legacy-AK-Bongo-1-30,lifeStage,nauplius
IYS2020-Legacy-AK-Bongo-1-30,sex,NA
IYS2020-Legacy-AK-Bongo-1-30,abundance,19.7938144329897
IYS2020-Legacy-AK-Bongo-1-31,lifeStage,NA
IYS2020-Legacy-AK-Bongo-1-31,sex,NA
IYS2020-Legacy-AK-Bongo-1-31,abundance,505.841924398625
IYS2020-Legacy-AK-Bongo-1-32,lifeStage,NA
IYS2020-Legacy-AK-Bongo-1-32,sex,NA
IYS2020-Legacy-AK-Bongo-1-32,abundance,15.3951890034364
IYS2020-Legacy-AK-Bongo-1-33,lifeStage,C1
IYS2020-Legacy-AK-Bongo-1-33,sex,NA
IYS2020-Legacy-AK-Bongo-1-33,abundance,6.5979381443299
IYS2020-Legacy-AK-Bongo-1-34,lifeStage,C2
IYS2020-Legacy-AK-Bongo-1-34,sex,NA
IYS2020-Legacy-AK-Bongo-1-34,abundance,6.5979381443299
IYS2020-Legacy-AK-Bongo-1-35,lifeStage,C3
IYS2020-Legacy-AK-Bongo-1-35,sex,NA
IYS2020-Legacy-AK-Bongo-1-35,abundance,2.19931271477663
IYS2020-Legacy-AK-Bongo-1-36,lifeStage,C4
IYS2020-Legacy-AK-Bongo-1-36,sex,NA
IYS2020-Legacy-AK-Bongo-1-36,abundance,4.39862542955326
IYS2020-Legacy-AK-Bongo-1-37,lifeStage,C5
IYS2020-Legacy-AK-Bongo-1-37,sex,NA
IYS2020-Legacy-AK-Bongo-1-37,abundance,2.19931271477663
IYS2020-Legacy-AK-Bongo-1-38,lifeStage,C6
IYS2020-Legacy-AK-Bongo-1-38,sex,F
IYS2020-Legacy-AK-Bongo-1-38,abundance,10.9965635738832
IYS2020-Legacy-AK-Bongo-1-39,lifeStage,C4
IYS2020-Legacy-AK-Bongo-1-39,sex,NA
IYS2020-Legacy-AK-Bongo-1-39,abundance,6.5979381443299
IYS2020-Legacy-AK-Bongo-1-40,lifeStage,C5
IYS2020-Legacy-AK-Bongo-1-40,sex,NA
IYS2020-Legacy-AK-Bongo-1-40,abundance,19.7938144329897
IYS2020-Legacy-AK-Bongo-1-41,lifeStage,C6
IYS2020-Legacy-AK-Bongo-1-41,sex,F
IYS2020-Legacy-AK-Bongo-1-41,abundance,8.79725085910653
IYS2020-Legacy-AK-Bongo-1-42,lifeStage,C1
IYS2020-Legacy-AK-Bongo-1-42,sex,NA
IYS2020-Legacy-AK-Bongo-1-42,abundance,2.19931271477663
IYS2020-Legacy-AK-Bongo-1-43,lifeStage,C2
IYS2020-Legacy-AK-Bongo-1-43,sex,NA
IYS2020-Legacy-AK-Bongo-1-43,abundance,4.39862542955326
IYS2020-Legacy-AK-Bongo-1-44,lifeStage,C3
IYS2020-Legacy-AK-Bongo-1-44,sex,NA
IYS2020-Legacy-AK-Bongo-1-44,abundance,8.79725085910653
IYS2020-Legacy-AK-Bongo-1-45,lifeStage,C4
IYS2020-Legacy-AK-Bongo-1-45,sex,NA
IYS2020-Legacy-AK-Bongo-1-45,abundance,4.39862542955326
IYS2020-Legacy-AK-Bongo-1-46,lifeStage,C4
IYS2020-Legacy-AK-Bongo-1-46,sex,NA
IYS2020-Legacy-AK-Bongo-1-46,abundance,0.824742268041237
IYS2020-Legacy-AK-Bongo-1-47,lifeStage,C5
IYS2020-Legacy-AK-Bongo-1-47,sex,NA
IYS2020-Legacy-AK-Bongo-1-47,abundance,1.03092783505155
IYS2020-Legacy-AK-Bongo-1-48,lifeStage,C4
IYS2020-Legacy-AK-Bongo-1-48,sex,NA
IYS2020-Legacy-AK-Bongo-1-48,abundance,2.19931271477663
IYS2020-Legacy-AK-Bongo-1-49,lifeStage,C3
IYS2020-Legacy-AK-Bongo-1-49,sex,NA
IYS2020-Legacy-AK-Bongo-1-49,abundance,4.39862542955326
IYS2020-Legacy-AK-Bongo-1-50,lifeStage,NA
IYS2020-Legacy-AK-Bongo-1-50,sex,NA
IYS2020-Legacy-AK-Bongo-1-50,abundance,0.687285223367698
IYS2020-Legacy-AK-Bongo-1-51,lifeStage,C6
IYS2020-Legacy-AK-Bongo-1-51,sex,F
IYS2020-Legacy-AK-Bongo-1-51,abundance,35.1890034364261
IYS2020-Legacy-AK-Bongo-1-52,lifeStage,C6
IYS2020-Legacy-AK-Bongo-1-52,sex,F
IYS2020-Legacy-AK-Bongo-1-52,abundance,37.3883161512027
IYS2020-Legacy-AK-Bongo-1-53,lifeStage,C4
IYS2020-Legacy-AK-Bongo-1-53,sex,NA
IYS2020-Legacy-AK-Bongo-1-53,abundance,26.3917525773196
IYS2020-Legacy-AK-Bongo-1-54,lifeStage,C5
IYS2020-Legacy-AK-Bongo-1-54,sex,NA
IYS2020-Legacy-AK-Bongo-1-54,abundance,76.9759450171821
IYS2020-Legacy-AK-Bongo-1-55,lifeStage,C6
IYS2020-Legacy-AK-Bongo-1-55,sex,F
IYS2020-Legacy-AK-Bongo-1-55,abundance,8.79725085910653
IYS2020-Legacy-AK-Bongo-1-56,lifeStage,C6
IYS2020-Legacy-AK-Bongo-1-56,sex,M
IYS2020-Legacy-AK-Bongo-1-56,abundance,2.19931271477663
IYS2020-Legacy-AK-Bongo-1-57,lifeStage,C4
IYS2020-Legacy-AK-Bongo-1-57,sex,NA
IYS2020-Legacy-AK-Bongo-1-57,abundance,2.19931271477663
IYS2020-Legacy-AK-Bongo-1-58,lifeStage,C5
IYS2020-Legacy-AK-Bongo-1-58,sex,NA
IYS2020-Legacy-AK-Bongo-1-58,abundance,4.39862542955326
IYS2020-Legacy-AK-Bongo-1-59,lifeStage,NA
IYS2020-Legacy-AK-Bongo-1-59,sex,NA
IYS2020-Legacy-AK-Bongo-1-59,abundance,2.64604810996564
IYS2020-Legacy-AK-Bongo-1-60,lifeStage,NA
IYS2020-Legacy-AK-Bongo-1-60,sex,NA
IYS2020-Legacy-AK-Bongo-1-60,abundance,6.94158075601375
IYS2020-Legacy-AK-Bongo-1-61,lifeStage,C6
IYS2020-Legacy-AK-Bongo-1-61,sex,F
IYS2020-Legacy-AK-Bongo-1-61,abundance,2.19931271477663
IYS2020-Legacy-AK-Bongo-1-62,lifeStage,C6
IYS2020-Legacy-AK-Bongo-1-62,sex,F
IYS2020-Legacy-AK-Bongo-1-62,abundance,10.9965635738832
IYS2020-Legacy-AK-Bongo-1-63,lifeStage,C6
IYS2020-Legacy-AK-Bongo-1-63,sex,F
IYS2020-Legacy-AK-Bongo-1-63,abundance,13.1958762886598
IYS2020-Legacy-AK-Bongo-1-64,lifeStage,C6
IYS2020-Legacy-AK-Bongo-1-64,sex,M
IYS2020-Legacy-AK-Bongo-1-64,abundance,2.19931271477663
IYS2020-Legacy-AK-Bongo-1-65,lifeStage,C3
IYS2020-Legacy-AK-Bongo-1-65,sex,NA
IYS2020-Legacy-AK-Bongo-1-65,abundance,6.5979381443299
IYS2020-Legacy-AK-Bongo-1-66,lifeStage,C4
IYS2020-Legacy-AK-Bongo-1-66,sex,NA
IYS2020-Legacy-AK-Bongo-1-66,abundance,6.5979381443299
IYS2020-Legacy-AK-Bongo-1-67,lifeStage,NA
IYS2020-Legacy-AK-Bongo-1-67,sex,NA
IYS2020-Legacy-AK-Bongo-1-67,abundance,0.756013745704467
IYS2020-Legacy-AK-Bongo-1-68,lifeStage,NA
IYS2020-Legacy-AK-Bongo-1-68,sex,NA
IYS2020-Legacy-AK-Bongo-1-68,abundance,0.13745704467354
IYS2020-Legacy-AK-Bongo-1-69,lifeStage,C4
IYS2020-Legacy-AK-Bongo-1-69,sex,NA
IYS2020-Legacy-AK-Bongo-1-69,abundance,4.39862542955326
IYS2020-Legacy-AK-Bongo-1-70,lifeStage,C5
IYS2020-Legacy-AK-Bongo-1-70,sex,NA
IYS2020-Legacy-AK-Bongo-1-70,abundance,4.39862542955326
IYS2020-Legacy-AK-Bongo-1-71,lifeStage,C6
IYS2020-Legacy-AK-Bongo-1-71,sex,F
IYS2020-Legacy-AK-Bongo-1-71,abundance,10.9965635738832
IYS2020-Legacy-AK-Bongo-1-72,lifeStage,larval colony
IYS2020-Legacy-AK-Bongo-1-72,sex,NA
IYS2020-Legacy-AK-Bongo-1-72,abundance,2.19931271477663
IYS2020-Legacy-AK-Bongo-1-73,lifeStage,NA
IYS2020-Legacy-AK-Bongo-1-73,sex,NA
IYS2020-Legacy-AK-Bongo-1-73,abundance,2.19931271477663
IYS2020-Legacy-AK-Bongo-1-74,lifeStage,NA
IYS2020-Legacy-AK-Bongo-1-74,sex,F
IYS2020-Legacy-AK-Bongo-1-74,abundance,4.39862542955326
IYS2020-Legacy-AK-Bongo-1-75,lifeStage,NA
IYS2020-Legacy-AK-Bongo-1-75,sex,F
IYS2020-Legacy-AK-Bongo-1-75,abundance,0.0343642611683849
IYS2020-Legacy-AK-Bongo-1-76,lifeStage,NA
IYS2020-Legacy-AK-Bongo-1-76,sex,NA
IYS2020-Legacy-AK-Bongo-1-76,abundance,0.0343642611683849
IYS2020-Legacy-AK-Bongo-1-77,lifeStage,NA
IYS2020-Legacy-AK-Bongo-1-77,sex,F
IYS2020-Legacy-AK-Bongo-1-77,abundance,0.0343642611683849
IYS2020-Legacy-AK-Bongo-1-78,lifeStage,NA
IYS2020-Legacy-AK-Bongo-1-78,sex,NA
IYS2020-Legacy-AK-Bongo-1-78,abundance,0.0343642611683849
IYS2020-Legacy-AK-Bongo-1-79,lifeStage,NA
IYS2020-Legacy-AK-Bongo-1-79,sex,NA
IYS2020-Legacy-AK-Bongo-1-79,abundance,0.13745704467354
IYS2020-Legacy-AK-Bongo-1-80,lifeStage,NA
IYS2020-Legacy-AK-Bongo-1-80,sex,NA
IYS2020-Legacy-AK-Bongo-1-80,abundance,0.240549828178694
IYS2020-Legacy-AK-Bongo-1-81,lifeStage,juvenile
IYS2020-Legacy-AK-Bongo-1-81,sex,NA
IYS2020-Legacy-AK-Bongo-1-81,abundance,2.19931271477663
IYS2020-Legacy-AK-Bongo-1-82,lifeStage,trochophore
IYS2020-Legacy-AK-Bongo-1-82,sex,NA
IYS2020-Legacy-AK-Bongo-1-82,abundance,6.5979381443299
IYS2020-Legacy-AL-Bongo-1-1,lifeStage,NA
IYS2020-Legacy-AL-Bongo-1-1,sex,NA
IYS2020-Legacy-AL-Bongo-1-1,abundance,0.0611122428193115
IYS2020-Legacy-AL-Bongo-1-2,lifeStage,NA
IYS2020-Legacy-AL-Bongo-1-2,sex,NA
IYS2020-Legacy-AL-Bongo-1-2,abundance,0.14259523324506
IYS2020-Legacy-AL-Bongo-1-3,lifeStage,NA
IYS2020-Legacy-AL-Bongo-1-3,sex,NA
IYS2020-Legacy-AL-Bongo-1-3,abundance,0.57038093298024
IYS2020-Legacy-AL-Bongo-1-4,lifeStage,NA
IYS2020-Legacy-AL-Bongo-1-4,sex,NA
IYS2020-Legacy-AL-Bongo-1-4,abundance,1.30372784681198
IYS2020-Legacy-AL-Bongo-1-5,lifeStage,NA
IYS2020-Legacy-AL-Bongo-1-5,sex,NA
IYS2020-Legacy-AL-Bongo-1-5,abundance,1.30372784681198
IYS2020-Legacy-AL-Bongo-1-6,lifeStage,C1
IYS2020-Legacy-AL-Bongo-1-6,sex,NA
IYS2020-Legacy-AL-Bongo-1-6,abundance,6.51863923405989
IYS2020-Legacy-AL-Bongo-1-7,lifeStage,C2
IYS2020-Legacy-AL-Bongo-1-7,sex,NA
IYS2020-Legacy-AL-Bongo-1-7,abundance,19.5559177021797
IYS2020-Legacy-AL-Bongo-1-8,lifeStage,C3
IYS2020-Legacy-AL-Bongo-1-8,sex,NA
IYS2020-Legacy-AL-Bongo-1-8,abundance,1.30372784681198
IYS2020-Legacy-AL-Bongo-1-9,lifeStage,C6
IYS2020-Legacy-AL-Bongo-1-9,sex,F
IYS2020-Legacy-AL-Bongo-1-9,abundance,1.30372784681198
IYS2020-Legacy-AL-Bongo-1-10,lifeStage,C3
IYS2020-Legacy-AL-Bongo-1-10,sex,NA
IYS2020-Legacy-AL-Bongo-1-10,abundance,1.30372784681198
IYS2020-Legacy-AL-Bongo-1-11,lifeStage,juvenile
IYS2020-Legacy-AL-Bongo-1-11,sex,NA
IYS2020-Legacy-AL-Bongo-1-11,abundance,1.30372784681198
IYS2020-Legacy-AL-Bongo-1-12,lifeStage,C5
IYS2020-Legacy-AL-Bongo-1-12,sex,NA
IYS2020-Legacy-AL-Bongo-1-12,abundance,6.51863923405989
IYS2020-Legacy-AL-Bongo-1-13,lifeStage,C6
IYS2020-Legacy-AL-Bongo-1-13,sex,F
IYS2020-Legacy-AL-Bongo-1-13,abundance,3.91118354043593
IYS2020-Legacy-AL-Bongo-1-14,lifeStage,C6
IYS2020-Legacy-AL-Bongo-1-14,sex,M
IYS2020-Legacy-AL-Bongo-1-14,abundance,1.30372784681198
IYS2020-Legacy-AL-Bongo-1-15,lifeStage,C4
IYS2020-Legacy-AL-Bongo-1-15,sex,NA
IYS2020-Legacy-AL-Bongo-1-15,abundance,3.91118354043593
IYS2020-Legacy-AL-Bongo-1-16,lifeStage,NA
IYS2020-Legacy-AL-Bongo-1-16,sex,NA
IYS2020-Legacy-AL-Bongo-1-16,abundance,1.30372784681198
IYS2020-Legacy-AL-Bongo-1-17,lifeStage,nauplius
IYS2020-Legacy-AL-Bongo-1-17,sex,NA
IYS2020-Legacy-AL-Bongo-1-17,abundance,23.4671012426156
IYS2020-Legacy-AL-Bongo-1-18,lifeStage,C6
IYS2020-Legacy-AL-Bongo-1-18,sex,F
IYS2020-Legacy-AL-Bongo-1-18,abundance,1.30372784681198
IYS2020-Legacy-AL-Bongo-1-19,lifeStage,C6
IYS2020-Legacy-AL-Bongo-1-19,sex,M
IYS2020-Legacy-AL-Bongo-1-19,abundance,1.30372784681198
IYS2020-Legacy-AL-Bongo-1-20,lifeStage,C4
IYS2020-Legacy-AL-Bongo-1-20,sex,NA
IYS2020-Legacy-AL-Bongo-1-20,abundance,13.0372784681198
IYS2020-Legacy-AL-Bongo-1-21,lifeStage,C5
IYS2020-Legacy-AL-Bongo-1-21,sex,NA
IYS2020-Legacy-AL-Bongo-1-21,abundance,19.5559177021797
IYS2020-Legacy-AL-Bongo-1-22,lifeStage,C6
IYS2020-Legacy-AL-Bongo-1-22,sex,F
IYS2020-Legacy-AL-Bongo-1-22,abundance,15.6447341617437
IYS2020-Legacy-AL-Bongo-1-23,lifeStage,NA
IYS2020-Legacy-AL-Bongo-1-23,sex,NA
IYS2020-Legacy-AL-Bongo-1-23,abundance,0.0203707476064372
IYS2020-Legacy-AL-Bongo-1-24,lifeStage,NA
IYS2020-Legacy-AL-Bongo-1-24,sex,NA
IYS2020-Legacy-AL-Bongo-1-24,abundance,1.30372784681198
IYS2020-Legacy-AL-Bongo-1-25,lifeStage,NA
IYS2020-Legacy-AL-Bongo-1-25,sex,NA
IYS2020-Legacy-AL-Bongo-1-25,abundance,2.60745569362396
IYS2020-Legacy-AL-Bongo-1-26,lifeStage,NA
IYS2020-Legacy-AL-Bongo-1-26,sex,NA
IYS2020-Legacy-AL-Bongo-1-26,abundance,0.957425137502546
IYS2020-Legacy-AL-Bongo-1-27,lifeStage,NA
IYS2020-Legacy-AL-Bongo-1-27,sex,NA
IYS2020-Legacy-AL-Bongo-1-27,abundance,0.224078223670809
IYS2020-Legacy-AL-Bongo-1-28,lifeStage,C4
IYS2020-Legacy-AL-Bongo-1-28,sex,NA
IYS2020-Legacy-AL-Bongo-1-28,abundance,1.30372784681198
IYS2020-Legacy-AL-Bongo-1-29,lifeStage,C5
IYS2020-Legacy-AL-Bongo-1-29,sex,M
IYS2020-Legacy-AL-Bongo-1-29,abundance,1.30372784681198
IYS2020-Legacy-AL-Bongo-1-30,lifeStage,C5
IYS2020-Legacy-AL-Bongo-1-30,sex,F
IYS2020-Legacy-AL-Bongo-1-30,abundance,0.183336728457934
IYS2020-Legacy-AL-Bongo-1-31,lifeStage,C6
IYS2020-Legacy-AL-Bongo-1-31,sex,F
IYS2020-Legacy-AL-Bongo-1-31,abundance,2.79079242208189
IYS2020-Legacy-AL-Bongo-1-32,lifeStage,C6
IYS2020-Legacy-AL-Bongo-1-32,sex,M
IYS2020-Legacy-AL-Bongo-1-32,abundance,0.0407414952128743
IYS2020-Legacy-AL-Bongo-1-33,lifeStage,C1
IYS2020-Legacy-AL-Bongo-1-33,sex,NA
IYS2020-Legacy-AL-Bongo-1-33,abundance,2.60745569362396
IYS2020-Legacy-AL-Bongo-1-34,lifeStage,NA
IYS2020-Legacy-AL-Bongo-1-34,sex,NA
IYS2020-Legacy-AL-Bongo-1-34,abundance,1.83336728457934
IYS2020-Legacy-AL-Bongo-1-35,lifeStage,NA
IYS2020-Legacy-AL-Bongo-1-35,sex,NA
IYS2020-Legacy-AL-Bongo-1-35,abundance,3.62599307394581
IYS2020-Legacy-AL-Bongo-1-36,lifeStage,NA
IYS2020-Legacy-AL-Bongo-1-36,sex,F
IYS2020-Legacy-AL-Bongo-1-36,abundance,0.0203707476064372
IYS2020-Legacy-AL-Bongo-1-37,lifeStage,NA
IYS2020-Legacy-AL-Bongo-1-37,sex,NA
IYS2020-Legacy-AL-Bongo-1-37,abundance,0.0814829904257486
IYS2020-Legacy-AL-Bongo-1-38,lifeStage,furcillia
IYS2020-Legacy-AL-Bongo-1-38,sex,NA
IYS2020-Legacy-AL-Bongo-1-38,abundance,2.60745569362396
IYS2020-Legacy-AL-Bongo-1-39,lifeStage,calyptopsis
IYS2020-Legacy-AL-Bongo-1-39,sex,NA
IYS2020-Legacy-AL-Bongo-1-39,abundance,2.60745569362396
IYS2020-Legacy-AL-Bongo-1-40,lifeStage,egg
IYS2020-Legacy-AL-Bongo-1-40,sex,NA
IYS2020-Legacy-AL-Bongo-1-40,abundance,7.82236708087187
IYS2020-Legacy-AL-Bongo-1-41,lifeStage,nauplius
IYS2020-Legacy-AL-Bongo-1-41,sex,NA
IYS2020-Legacy-AL-Bongo-1-41,abundance,5.21491138724791
IYS2020-Legacy-AL-Bongo-1-42,lifeStage,NA
IYS2020-Legacy-AL-Bongo-1-42,sex,NA
IYS2020-Legacy-AL-Bongo-1-42,abundance,0.0611122428193115
IYS2020-Legacy-AL-Bongo-1-43,lifeStage,NA
IYS2020-Legacy-AL-Bongo-1-43,sex,NA
IYS2020-Legacy-AL-Bongo-1-43,abundance,198.166632715421
IYS2020-Legacy-AL-Bongo-1-44,lifeStage,C5
IYS2020-Legacy-AL-Bongo-1-44,sex,M
IYS2020-Legacy-AL-Bongo-1-44,abundance,1.30372784681198
IYS2020-Legacy-AL-Bongo-1-45,lifeStage,NA
IYS2020-Legacy-AL-Bongo-1-45,sex,NA
IYS2020-Legacy-AL-Bongo-1-45,abundance,2.60745569362396
IYS2020-Legacy-AL-Bongo-1-46,lifeStage,NA
IYS2020-Legacy-AL-Bongo-1-46,sex,NA
IYS2020-Legacy-AL-Bongo-1-46,abundance,11.7335506213078
IYS2020-Legacy-AL-Bongo-1-47,lifeStage,C6
IYS2020-Legacy-AL-Bongo-1-47,sex,F
IYS2020-Legacy-AL-Bongo-1-47,abundance,0.0814829904257486
IYS2020-Legacy-AL-Bongo-1-48,lifeStage,C4
IYS2020-Legacy-AL-Bongo-1-48,sex,NA
IYS2020-Legacy-AL-Bongo-1-48,abundance,1.30372784681198
IYS2020-Legacy-AL-Bongo-1-49,lifeStage,C5
IYS2020-Legacy-AL-Bongo-1-49,sex,NA
IYS2020-Legacy-AL-Bongo-1-49,abundance,1.30372784681198
IYS2020-Legacy-AL-Bongo-1-50,lifeStage,C6
IYS2020-Legacy-AL-Bongo-1-50,sex,F
IYS2020-Legacy-AL-Bongo-1-50,abundance,2.60745569362396
IYS2020-Legacy-AL-Bongo-1-51,lifeStage,C1
IYS2020-Legacy-AL-Bongo-1-51,sex,NA
IYS2020-Legacy-AL-Bongo-1-51,abundance,1.30372784681198
IYS2020-Legacy-AL-Bongo-1-52,lifeStage,C2
IYS2020-Legacy-AL-Bongo-1-52,sex,NA
IYS2020-Legacy-AL-Bongo-1-52,abundance,2.60745569362396
IYS2020-Legacy-AL-Bongo-1-53,lifeStage,C3
IYS2020-Legacy-AL-Bongo-1-53,sex,NA
IYS2020-Legacy-AL-Bongo-1-53,abundance,1.30372784681198
IYS2020-Legacy-AL-Bongo-1-54,lifeStage,C4
IYS2020-Legacy-AL-Bongo-1-54,sex,NA
IYS2020-Legacy-AL-Bongo-1-54,abundance,1.30372784681198
IYS2020-Legacy-AL-Bongo-1-55,lifeStage,C5
IYS2020-Legacy-AL-Bongo-1-55,sex,NA
IYS2020-Legacy-AL-Bongo-1-55,abundance,3.91118354043593
IYS2020-Legacy-AL-Bongo-1-56,lifeStage,C4
IYS2020-Legacy-AL-Bongo-1-56,sex,NA
IYS2020-Legacy-AL-Bongo-1-56,abundance,1.30372784681198
IYS2020-Legacy-AL-Bongo-1-57,lifeStage,C5
IYS2020-Legacy-AL-Bongo-1-57,sex,NA
